ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol
215114_at	8.16E-01	5.76E-01	0.5645851	-6.412	0.27109456	SENP3
213945_s_at	8.16E-01	5.77E-01	-0.5641314	-6.4122	-0.21476411	NUP210
215575_at	8.16E-01	5.77E-01	0.5640556	-6.4123	0.3166345	PDE4DIP
206926_s_at	8.16E-01	5.77E-01	-0.5638353	-6.4124	-0.24356731	IL11
203924_at	8.16E-01	5.77E-01	0.5638318	-6.4124	0.21763688	GSTA1
204209_at	8.16E-01	5.77E-01	0.5636601	-6.4125	0.06504152	PCYT1A
213835_x_at	8.16E-01	5.77E-01	-0.5636444	-6.4125	-0.07210453	GTPBP3
218539_at	8.16E-01	5.77E-01	-0.5633578	-6.4127	-0.07846063	FBXO34
214571_at	8.16E-01	5.77E-01	0.5632407	-6.4127	0.10762313	FGF3
212025_s_at	8.16E-01	5.77E-01	-0.5631217	-6.4128	-0.09699304	FLII
210597_x_at	8.16E-01	5.77E-01	0.5631038	-6.4128	0.18451377	PRB1
206853_s_at	8.16E-01	5.77E-01	0.5630611	-6.4128	0.06651123	MAP3K7
212880_at	8.16E-01	5.78E-01	-0.5629297	-6.4129	-0.07588564	WDR7
201655_s_at	8.17E-01	5.78E-01	0.5626966	-6.413	0.15438637	HSPG2
204213_at	8.17E-01	5.78E-01	-0.5626871	-6.413	-0.11563254	PIGR
215132_at	8.17E-01	5.78E-01	-0.5626638	-6.4131	-0.25115756	
213841_at	8.17E-01	5.78E-01	-0.5626195	-6.4131	-0.13580745	TNR
213315_x_at	8.17E-01	5.78E-01	-0.5625372	-6.4131	-0.05894436	CXorf40A
219570_at	8.17E-01	5.78E-01	-0.5624485	-6.4132	-0.08365997	KIF16B
215283_at	8.17E-01	5.78E-01	0.5624405	-6.4132	0.07105943	LINC00667
208779_x_at	8.17E-01	5.78E-01	-0.5623806	-6.4132	-0.08897642	MIR4640///DDR1
220842_at	8.17E-01	5.78E-01	0.5622914	-6.4133	0.20950238	AHI1
214704_at	8.17E-01	5.78E-01	-0.5621022	-6.4134	-0.09199853	TCF25
210742_at	8.17E-01	5.78E-01	0.5620556	-6.4134	0.20280342	CDC14A
208586_s_at	8.17E-01	5.78E-01	0.5617433	-6.4136	0.25352907	SSX4B///SSX4
208149_x_at	8.17E-01	5.78E-01	-0.5617372	-6.4136	-0.08324828	DDX11
203169_at	8.17E-01	5.78E-01	-0.5617077	-6.4136	-0.13412015	RGP1
213699_s_at	8.17E-01	5.78E-01	0.5616378	-6.4136	0.07007205	YWHAQ
214757_at	8.17E-01	5.78E-01	-0.5616062	-6.4136	-0.12527769	PMS2P2
211783_s_at	8.17E-01	5.78E-01	0.5614758	-6.4137	0.08985653	MTA1
216329_at	8.17E-01	5.79E-01	0.5614332	-6.4137	0.16712033	
202154_x_at	8.17E-01	5.79E-01	0.5613413	-6.4138	0.13056765	TUBB3
213384_x_at	8.17E-01	5.79E-01	-0.5612656	-6.4138	-0.10260828	PLCB3
207542_s_at	8.17E-01	5.79E-01	0.5611313	-6.4139	0.14540049	AQP1
221977_at	8.17E-01	5.79E-01	-0.5610708	-6.4139	-0.12551586	TBX2
222322_at	8.17E-01	5.79E-01	0.5609713	-6.414	0.37507512	
221260_s_at	8.17E-01	5.79E-01	-0.5609109	-6.414	-0.0780117	CSRNP2
216720_at	8.17E-01	5.79E-01	-0.5608217	-6.4141	-0.17356421	CYP2U1
213781_at	8.17E-01	5.79E-01	-0.5608141	-6.4141	-0.11816782	PPP1R37
212879_x_at	8.17E-01	5.79E-01	-0.5607273	-6.4141	-0.12992805	PIAS4
217329_x_at	8.17E-01	5.79E-01	0.5603848	-6.4143	0.0910293	
220582_at	8.18E-01	5.79E-01	0.5601433	-6.4145	0.10988693	
217553_at	8.18E-01	5.79E-01	0.5601392	-6.4145	0.2294381	STEAP1B
214003_x_at	8.18E-01	5.80E-01	0.5598502	-6.4146	0.0900612	SNORD54///RPS20
207532_at	8.18E-01	5.80E-01	-0.5597822	-6.4147	-0.17229194	CRYGD
204942_s_at	8.18E-01	5.80E-01	0.5597255	-6.4147	0.21448654	ALDH3B2
36566_at	8.18E-01	5.80E-01	-0.5597225	-6.4147	-0.12023821	CTNS
214321_at	8.18E-01	5.80E-01	0.5596969	-6.4147	0.19476831	NOV
208251_at	8.18E-01	5.80E-01	0.559601	-6.4148	0.1596971	KCNC4
203427_at	8.18E-01	5.80E-01	-0.5595264	-6.4148	-0.1430678	ASF1A
211427_s_at	8.18E-01	5.80E-01	0.5591644	-6.415	0.26376764	KCNJ13
217972_at	8.18E-01	5.80E-01	-0.5591494	-6.415	-0.08294566	CHCHD3
214644_at	8.18E-01	5.80E-01	-0.559057	-6.4151	-0.26673296	HIST1H2AK
208989_s_at	8.18E-01	5.80E-01	0.5590416	-6.4151	0.11320322	KDM2A
217108_at	8.18E-01	5.80E-01	0.5590294	-6.4151	0.10225712	
206186_at	8.18E-01	5.80E-01	-0.5589339	-6.4151	-0.0999127	MPP3
219658_at	8.18E-01	5.80E-01	-0.558924	-6.4152	-0.11577301	PTCD2
204564_at	8.18E-01	5.80E-01	0.5588884	-6.4152	0.1179896	PCGF3
204324_s_at	8.18E-01	5.80E-01	-0.5588765	-6.4152	-0.16222405	GOLIM4
206784_at	8.18E-01	5.80E-01	-0.5587694	-6.4152	-0.16888931	AQP8
219785_s_at	8.18E-01	5.80E-01	0.5586903	-6.4153	0.1940795	C16orf95
221214_s_at	8.18E-01	5.80E-01	0.5586268	-6.4153	0.12864081	MIR7114///NSMF
205391_x_at	8.18E-01	5.80E-01	-0.558589	-6.4153	-0.25636157	ANK1
205531_s_at	8.18E-01	5.80E-01	-0.5585225	-6.4154	-0.13913503	GLS2
216927_at	8.18E-01	5.81E-01	0.5584643	-6.4154	0.18419914	MAU2
207021_at	8.18E-01	5.81E-01	-0.5584378	-6.4154	-0.1853688	ZPBP
200686_s_at	8.18E-01	5.81E-01	0.5584253	-6.4154	0.11341221	SRSF11
216650_at	8.18E-01	5.81E-01	0.558341	-6.4155	0.28448765	
211690_at	8.18E-01	5.81E-01	0.5583096	-6.4155	0.12916977	RPS6
212530_at	8.18E-01	5.81E-01	-0.558281	-6.4155	-0.08921872	NEK7
215448_at	8.18E-01	5.81E-01	0.5581275	-6.4156	0.2072994	
215978_x_at	8.18E-01	5.81E-01	-0.558084	-6.4156	-0.1213977	ZNF721
208428_at	8.18E-01	5.81E-01	-0.5579402	-6.4157	-0.20954665	TAP2
207909_x_at	8.18E-01	5.81E-01	-0.5579395	-6.4157	-0.26041776	DAZ4///DAZ2///DAZ3///DAZ1
218512_at	8.18E-01	5.81E-01	-0.5578143	-6.4158	-0.0838996	WDR12
210011_s_at	8.18E-01	5.81E-01	0.557712	-6.4158	0.08338263	EWSR1
216439_at	8.18E-01	5.81E-01	-0.5575468	-6.4159	-0.07760843	TNK2
206555_s_at	8.18E-01	5.81E-01	-0.557523	-6.4159	-0.10707334	THUMPD1
210064_s_at	8.18E-01	5.81E-01	-0.5575208	-6.4159	-0.08285845	UPK1B
214188_at	8.18E-01	5.81E-01	-0.5574781	-6.416	-0.31827109	
216821_at	8.18E-01	5.81E-01	0.5573946	-6.416	0.11509023	
200601_at	8.18E-01	5.81E-01	0.5573252	-6.416	0.14667455	ACTN4
212500_at	8.18E-01	5.81E-01	-0.5573177	-6.4161	-0.07701244	ADO
218287_s_at	8.18E-01	5.81E-01	0.5572929	-6.4161	0.07558986	AGO1
217682_at	8.18E-01	5.81E-01	-0.557274	-6.4161	-0.1465544	
218918_at	8.18E-01	5.81E-01	0.5572542	-6.4161	0.11545527	MAN1C1
209793_at	8.18E-01	5.81E-01	0.557225	-6.4161	0.21300356	GRIA1
206814_at	8.18E-01	5.81E-01	0.5572107	-6.4161	0.21425032	NGF
216077_s_at	8.18E-01	5.81E-01	0.5571483	-6.4161	0.0999295	L3MBTL1
205206_at	8.18E-01	5.82E-01	0.5569033	-6.4163	0.24495303	ANOS1
208414_s_at	8.18E-01	5.82E-01	0.5569002	-6.4163	0.15233119	HOXB3
218626_at	8.18E-01	5.82E-01	0.5568057	-6.4163	0.08627544	EIF4ENIF1
206786_at	8.18E-01	5.82E-01	-0.5565208	-6.4165	-0.13019689	HTN3
221062_at	8.18E-01	5.82E-01	0.5565011	-6.4165	0.18074487	HS3ST3B1
221773_at	8.18E-01	5.82E-01	-0.5564658	-6.4165	-0.09158789	ELK3
218271_s_at	8.18E-01	5.82E-01	-0.5564251	-6.4165	-0.07480938	PARL
210641_at	8.18E-01	5.82E-01	-0.5563846	-6.4166	-0.15438653	CAPN9
216070_at	8.18E-01	5.82E-01	-0.556215	-6.4167	-0.23184265	
65517_at	8.18E-01	5.82E-01	0.5561971	-6.4167	0.16608291	AP1M2
213186_at	8.18E-01	5.82E-01	-0.5560355	-6.4168	-0.10905395	DZIP3
218630_at	8.18E-01	5.82E-01	0.5559274	-6.4168	0.1128062	MKS1
206253_at	8.18E-01	5.82E-01	0.5558005	-6.4169	0.27446512	DLG2
202240_at	8.18E-01	5.82E-01	-0.5556977	-6.417	-0.14482106	PLK1
222035_s_at	8.18E-01	5.82E-01	0.5556473	-6.417	0.11345481	PAPOLA
213741_s_at	8.18E-01	5.83E-01	0.5554981	-6.4171	0.07988366	KPNA1
201836_s_at	8.18E-01	5.83E-01	0.5554928	-6.4171	0.08973503	SUPT7L
204062_s_at	8.18E-01	5.83E-01	0.5554115	-6.4171	0.09646179	ULK2
209790_s_at	8.18E-01	5.83E-01	-0.5554073	-6.4171	-0.26018757	CASP6
209208_at	8.18E-01	5.83E-01	-0.555308	-6.4172	-0.12749296	MPDU1
215707_s_at	8.18E-01	5.83E-01	0.5552978	-6.4172	0.11083167	PRNP
208394_x_at	8.18E-01	5.83E-01	-0.55513	-6.4173	-0.15589507	ESM1
212344_at	8.18E-01	5.83E-01	0.5550975	-6.4173	0.16568329	SULF1
206410_at	8.18E-01	5.83E-01	0.5550938	-6.4173	0.14428297	NR0B2
221443_x_at	8.18E-01	5.83E-01	-0.5550573	-6.4173	-0.1059706	PRLH
213814_s_at	8.18E-01	5.83E-01	-0.5550347	-6.4173	-0.15354575	SNTB2
217976_s_at	8.18E-01	5.83E-01	-0.5550291	-6.4173	-0.09283977	DYNC1LI1
213898_at	8.18E-01	5.83E-01	0.5549669	-6.4174	0.08919845	RBFOX2
219475_at	8.18E-01	5.83E-01	0.5548797	-6.4174	0.17947935	OSGIN1
213802_at	8.18E-01	5.83E-01	0.5548551	-6.4174	0.24374262	PRSS12
212009_s_at	8.18E-01	5.83E-01	-0.5548534	-6.4174	-0.28803253	STIP1
217207_s_at	8.18E-01	5.83E-01	-0.5548508	-6.4174	-0.1142524	BTNL3
202517_at	8.18E-01	5.83E-01	-0.5547374	-6.4175	-0.16979756	CRMP1
220641_at	8.18E-01	5.83E-01	-0.5546959	-6.4175	-0.23094947	NOX5
203682_s_at	8.18E-01	5.83E-01	0.5546634	-6.4175	0.14175207	IVD
208154_at	8.18E-01	5.83E-01	-0.5546442	-6.4175	-0.25200195	
204838_s_at	8.18E-01	5.83E-01	-0.5546415	-6.4175	-0.12443066	MLH3
218244_at	8.18E-01	5.83E-01	-0.5545698	-6.4176	-0.13115625	NOL8
201068_s_at	8.18E-01	5.83E-01	-0.5545255	-6.4176	-0.07721624	PSMC2
221543_s_at	8.18E-01	5.83E-01	0.5545143	-6.4176	0.09744166	ERLIN2
213223_at	8.19E-01	5.83E-01	0.5541682	-6.4178	0.09052244	MIR6805///RPL28
205938_at	8.19E-01	5.83E-01	0.5540857	-6.4179	0.22067951	PPM1E
211058_x_at	8.19E-01	5.84E-01	-0.5540431	-6.4179	-0.08353392	TUBA1B
219669_at	8.19E-01	5.84E-01	0.554013	-6.4179	0.19004784	CD177
208054_at	8.19E-01	5.84E-01	0.5535993	-6.4181	0.24967332	HERC4
219611_s_at	8.19E-01	5.84E-01	-0.5532287	-6.4183	-0.10516365	CEP85
205925_s_at	8.19E-01	5.84E-01	-0.5531841	-6.4184	-0.21046407	RAB3B
47083_at	8.19E-01	5.84E-01	0.5530762	-6.4184	0.05965098	C7orf26
202204_s_at	8.19E-01	5.84E-01	-0.5530024	-6.4185	-0.11775359	AMFR
208462_s_at	8.19E-01	5.84E-01	-0.5529943	-6.4185	-0.09484797	ABCC9
202218_s_at	8.19E-01	5.84E-01	0.5529852	-6.4185	0.13579995	FADS2
212070_at	8.19E-01	5.84E-01	-0.5529824	-6.4185	-0.27481203	ADGRG1
206663_at	8.19E-01	5.84E-01	0.5527992	-6.4186	0.09484782	SP4
213453_x_at	8.19E-01	5.84E-01	0.5527584	-6.4186	0.09306284	GAPDH
209738_x_at	8.19E-01	5.84E-01	-0.5527364	-6.4186	-0.10879774	PSG6
214222_at	8.19E-01	5.84E-01	-0.5526051	-6.4187	-0.12428396	DNAH7
205519_at	8.19E-01	5.85E-01	0.552549	-6.4187	0.08871954	WDR76
207910_at	8.19E-01	5.85E-01	-0.5524854	-6.4187	-0.23425323	SCGB1D1
205075_at	8.20E-01	5.85E-01	-0.5523528	-6.4188	-0.11280236	SERPINF2
210398_x_at	8.20E-01	5.85E-01	0.5522125	-6.4189	0.12836273	FUT6
219026_s_at	8.20E-01	5.85E-01	0.552112	-6.4189	0.26802251	RASAL2
216924_s_at	8.20E-01	5.85E-01	0.5519301	-6.419	0.18809719	DRD2
41047_at	8.20E-01	5.85E-01	-0.5518798	-6.4191	-0.09711188	C9orf16
204913_s_at	8.20E-01	5.85E-01	0.5518599	-6.4191	0.27362775	SOX11
211898_s_at	8.20E-01	5.85E-01	0.5516819	-6.4192	0.14283813	EPHB1
201596_x_at	8.20E-01	5.85E-01	-0.5516738	-6.4192	-0.15514711	KRT18
211448_s_at	8.20E-01	5.85E-01	-0.551537	-6.4193	-0.13204932	RGS6
207471_at	8.20E-01	5.85E-01	0.5513678	-6.4194	0.29194881	RARS2
207063_at	8.20E-01	5.85E-01	0.5513559	-6.4194	0.21534564	TTTY14
204850_s_at	8.20E-01	5.85E-01	-0.55127	-6.4194	-0.07870422	DCX
206708_at	8.20E-01	5.85E-01	0.5511816	-6.4195	0.1097735	FOXN2
207679_at	8.20E-01	5.86E-01	0.5509418	-6.4196	0.27960677	PAX3
218653_at	8.20E-01	5.86E-01	-0.5508366	-6.4197	-0.16844114	SLC25A15
208232_x_at	8.20E-01	5.86E-01	0.5506055	-6.4198	0.22558723	NRG1
209100_at	8.20E-01	5.86E-01	0.5505031	-6.4198	0.12568964	IFRD2
218951_s_at	8.21E-01	5.86E-01	-0.5503493	-6.4199	-0.20520396	PLCXD1
202099_s_at	8.21E-01	5.86E-01	0.5502946	-6.4199	0.11364222	DGCR2
215052_at	8.21E-01	5.86E-01	0.550156	-6.42	0.21582377	FRMPD4
43934_at	8.21E-01	5.86E-01	-0.5501159	-6.42	-0.08474105	GPR137
208039_at	8.21E-01	5.86E-01	-0.5500713	-6.4201	-0.08798456	SLC9A2
218657_at	8.21E-01	5.86E-01	0.5498483	-6.4202	0.13118968	RAPGEFL1
219568_x_at	8.21E-01	5.86E-01	-0.5496909	-6.4203	-0.1567267	SOX18
204449_at	8.21E-01	5.86E-01	0.5496843	-6.4203	0.14801364	PDCL
203135_at	8.21E-01	5.87E-01	-0.5493932	-6.4204	-0.07087768	TBP
205674_x_at	8.21E-01	5.87E-01	0.5493315	-6.4205	0.21163816	FXYD2
217408_at	8.21E-01	5.87E-01	0.549288	-6.4205	0.07670703	MRPS18B
217225_x_at	8.21E-01	5.87E-01	-0.5492389	-6.4205	-0.09375019	LOC101060373///NOMO3///NOMO2///NOMO1
208192_at	8.21E-01	5.87E-01	0.5490752	-6.4206	0.36541375	
216131_at	8.21E-01	5.87E-01	0.5490138	-6.4207	0.24972765	FRMD4B
220937_s_at	8.21E-01	5.87E-01	-0.5489277	-6.4207	-0.11753363	ST6GALNAC4
222179_at	8.21E-01	5.87E-01	0.5488628	-6.4207	0.19930972	CDC5L
208668_x_at	8.21E-01	5.87E-01	0.5488241	-6.4208	0.07491622	HMGN2
217578_at	8.21E-01	5.87E-01	0.5486975	-6.4208	0.23013211	
210066_s_at	8.21E-01	5.87E-01	0.5486848	-6.4208	0.27295173	AQP4
218647_s_at	8.21E-01	5.87E-01	0.5486033	-6.4209	0.08536543	YRDC
201538_s_at	8.21E-01	5.87E-01	-0.5486027	-6.4209	-0.16791092	DUSP3
210142_x_at	8.21E-01	5.87E-01	-0.5485896	-6.4209	-0.09874026	FLOT1
216779_at	8.21E-01	5.87E-01	-0.5485646	-6.4209	-0.17075336	CYLC1
203558_at	8.21E-01	5.87E-01	-0.5485321	-6.4209	-0.21766545	CUL7
214750_at	8.21E-01	5.87E-01	0.5483918	-6.421	0.13057974	PLAC4
214436_at	8.21E-01	5.88E-01	0.5481343	-6.4211	0.21221119	FBXL2
201603_at	8.21E-01	5.88E-01	-0.5481106	-6.4212	-0.08611271	PPP1R12A
208750_s_at	8.21E-01	5.88E-01	0.5480532	-6.4212	0.10549583	MIR3620///ARF1
213214_x_at	8.21E-01	5.88E-01	0.547852	-6.4213	0.08031105	ACTG1///ACTB
219080_s_at	8.21E-01	5.88E-01	-0.5477673	-6.4213	-0.08476562	CTPS2
217310_s_at	8.21E-01	5.88E-01	0.547767	-6.4213	0.07662847	FOXJ3
209407_s_at	8.21E-01	5.88E-01	0.5477258	-6.4214	0.13599935	DEAF1
215581_s_at	8.22E-01	5.88E-01	0.5474953	-6.4215	0.11413413	MCM3AP
216013_at	8.22E-01	5.88E-01	-0.5470371	-6.4217	-0.15290887	ZXDB
208634_s_at	8.22E-01	5.88E-01	-0.5468432	-6.4218	-0.08774596	MACF1
215859_at	8.22E-01	5.88E-01	0.5468383	-6.4219	0.2784651	NCLN
202185_at	8.22E-01	5.88E-01	-0.5467873	-6.4219	-0.11058244	PLOD3
208430_s_at	8.22E-01	5.89E-01	0.5466355	-6.422	0.1349938	DTNA
220613_s_at	8.22E-01	5.89E-01	-0.5466022	-6.422	-0.20469044	SYTL2
210763_x_at	8.22E-01	5.89E-01	-0.5464376	-6.4221	-0.27184526	NCR3
216934_at	8.22E-01	5.89E-01	-0.5464361	-6.4221	-0.20065709	
205036_at	8.22E-01	5.89E-01	-0.5463343	-6.4221	-0.0714995	LSM6
220906_at	8.22E-01	5.89E-01	-0.5461345	-6.4222	-0.12410757	
217172_at	8.22E-01	5.89E-01	0.5460399	-6.4223	0.1358504	
220124_at	8.22E-01	5.89E-01	0.5460353	-6.4223	0.32732428	GAN
209775_x_at	8.22E-01	5.89E-01	0.5460264	-6.4223	0.23811779	SLC19A1
200873_s_at	8.22E-01	5.89E-01	-0.5458035	-6.4224	-0.07073444	CCT8
215759_at	8.22E-01	5.89E-01	0.5457465	-6.4224	0.17722499	ANKRD53
204488_at	8.22E-01	5.89E-01	-0.5457041	-6.4225	-0.06475713	DOLK
215175_at	8.22E-01	5.89E-01	-0.5457036	-6.4225	-0.15367764	PCNX1
203189_s_at	8.23E-01	5.89E-01	0.5455146	-6.4226	0.22742134	MIR7113///MIR4691///NDUFS8
209705_at	8.23E-01	5.90E-01	-0.5451575	-6.4228	-0.11246088	MTF2
211670_x_at	8.23E-01	5.90E-01	-0.5451271	-6.4228	-0.19600902	SSX3
208590_x_at	8.23E-01	5.90E-01	0.5450645	-6.4228	0.08840161	GJA3
209623_at	8.23E-01	5.90E-01	-0.5450411	-6.4228	-0.07099609	MCCC2
205044_at	8.23E-01	5.90E-01	-0.544749	-6.423	-0.12894023	GABRP
222356_at	8.23E-01	5.90E-01	-0.544604	-6.4231	-0.14350395	
208372_s_at	8.23E-01	5.90E-01	-0.5443659	-6.4232	-0.17407525	LIMK1
212319_at	8.23E-01	5.90E-01	0.5441596	-6.4233	0.08390734	SGSM2
210520_at	8.23E-01	5.90E-01	-0.5441476	-6.4233	-0.16189157	FETUB
220698_at	8.23E-01	5.90E-01	-0.5441121	-6.4233	-0.17157953	LOC79160
210733_at	8.23E-01	5.90E-01	-0.5440656	-6.4234	-0.13964574	TRAM1
207704_s_at	8.23E-01	5.90E-01	-0.5440332	-6.4234	-0.18102104	GAS7
213063_at	8.23E-01	5.90E-01	-0.5438844	-6.4235	-0.11279687	ZC3H14
214659_x_at	8.23E-01	5.90E-01	0.5438581	-6.4235	0.086177	YLPM1
205687_at	8.23E-01	5.90E-01	-0.5437987	-6.4235	-0.1018722	UBFD1
213914_s_at	8.23E-01	5.90E-01	0.5437747	-6.4235	0.20548069	SPTBN1
221347_at	8.23E-01	5.91E-01	0.5437216	-6.4236	0.15877034	CHRM5
215500_at	8.24E-01	5.91E-01	-0.5434865	-6.4237	-0.1681627	SNX29
202809_s_at	8.24E-01	5.91E-01	0.5431691	-6.4239	0.10450645	INTS3
206185_at	8.24E-01	5.91E-01	0.543124	-6.4239	0.08734482	CRYBB1
217219_at	8.24E-01	5.91E-01	0.5431074	-6.4239	0.0882293	DKFZP434A062
214729_at	8.24E-01	5.91E-01	0.5430404	-6.4239	0.147753	TWISTNB
217113_at	8.24E-01	5.91E-01	-0.5429479	-6.424	-0.19148856	AMACR
210335_at	8.24E-01	5.91E-01	0.5429456	-6.424	0.11880548	RASSF9
208200_at	8.24E-01	5.91E-01	0.5429031	-6.424	0.13362761	IL1A
219896_at	8.24E-01	5.91E-01	0.5428148	-6.424	0.23957526	CALY
210181_s_at	8.24E-01	5.91E-01	0.5424952	-6.4242	0.21830061	CABP1
200893_at	8.24E-01	5.91E-01	0.542422	-6.4243	0.07543285	TRA2B
201363_s_at	8.24E-01	5.91E-01	-0.5423203	-6.4243	-0.11766812	IVNS1ABP
221491_x_at	8.24E-01	5.91E-01	-0.5422953	-6.4243	-0.39274653	LOC101060835///LOC100996809///HLA-DRB6///HLA-DRB5///HLA-DRB4///HLA-DRB3///HLA-DRB1///HLA-DQB1
221339_at	8.24E-01	5.92E-01	-0.5421309	-6.4244	-0.09099054	OR10C1
206226_at	8.24E-01	5.92E-01	0.542044	-6.4245	0.1638554	HRG
221271_at	8.24E-01	5.92E-01	-0.5420084	-6.4245	-0.15367535	IL21
213164_at	8.24E-01	5.92E-01	0.5419391	-6.4245	0.25329247	SLC5A3
204286_s_at	8.24E-01	5.92E-01	0.5418077	-6.4246	0.40996386	PMAIP1
216786_at	8.24E-01	5.92E-01	0.5417901	-6.4246	0.23406947	FAM224A
219373_at	8.24E-01	5.92E-01	0.5417667	-6.4246	0.12855269	DPM3
212097_at	8.24E-01	5.92E-01	0.5416825	-6.4247	0.08404597	CAV1
203589_s_at	8.24E-01	5.92E-01	0.5416336	-6.4247	0.22975178	TFDP2
202170_s_at	8.24E-01	5.92E-01	0.5412939	-6.4249	0.07826248	AASDHPPT
219988_s_at	8.24E-01	5.92E-01	0.5412185	-6.4249	0.12875353	RNF220
219070_s_at	8.24E-01	5.92E-01	0.541187	-6.4249	0.09018116	MOSPD3
215497_s_at	8.24E-01	5.92E-01	-0.5411307	-6.425	-0.1899955	WDTC1
216854_at	8.24E-01	5.92E-01	0.5411009	-6.425	0.10158931	GDF11
211485_s_at	8.24E-01	5.92E-01	0.5410654	-6.425	0.25443157	FGF18
220456_at	8.24E-01	5.92E-01	0.5410326	-6.425	0.19813998	SPTLC3
222291_at	8.25E-01	5.92E-01	-0.5409322	-6.4251	-0.16349924	FAM149A
212517_at	8.25E-01	5.93E-01	-0.5407673	-6.4252	-0.07831674	ATRN
221289_at	8.25E-01	5.93E-01	0.540511	-6.4253	0.20835105	DLX6
211447_s_at	8.25E-01	5.93E-01	0.5405032	-6.4253	0.25416852	PDE4A
201399_s_at	8.25E-01	5.93E-01	-0.5404754	-6.4253	-0.16560008	TRAM1
204465_s_at	8.25E-01	5.93E-01	0.5404279	-6.4253	0.10023353	INA
207613_s_at	8.25E-01	5.93E-01	0.5404063	-6.4254	0.18248935	CAMK2A
205942_s_at	8.25E-01	5.93E-01	0.5403839	-6.4254	0.20969224	ACSM3
202149_at	8.25E-01	5.93E-01	-0.5403683	-6.4254	-0.15526185	NEDD9
206705_at	8.25E-01	5.93E-01	-0.5402618	-6.4254	-0.22988616	TULP1
221169_s_at	8.25E-01	5.93E-01	0.5402531	-6.4254	0.20454213	HRH4
212934_at	8.25E-01	5.93E-01	0.5401505	-6.4255	0.12641938	UBXN2B
219037_at	8.25E-01	5.93E-01	0.5399991	-6.4256	0.12826854	RRP15
208849_at	8.25E-01	5.93E-01	0.5399973	-6.4256	0.13821144	
222139_at	8.25E-01	5.93E-01	-0.5399792	-6.4256	-0.2799335	ERV3-2
210561_s_at	8.25E-01	5.93E-01	-0.5399038	-6.4256	-0.09400279	WSB1
208491_s_at	8.25E-01	5.93E-01	0.5398933	-6.4256	0.1211903	PGM5
214541_s_at	8.25E-01	5.93E-01	0.5398676	-6.4256	0.13325092	QKI
221375_at	8.25E-01	5.93E-01	-0.5397907	-6.4257	-0.14943315	OR1G1
220029_at	8.25E-01	5.93E-01	0.5394882	-6.4259	0.17010999	ELOVL2
202406_s_at	8.25E-01	5.94E-01	-0.5393074	-6.426	-0.08850798	TIAL1
207412_x_at	8.25E-01	5.94E-01	-0.5391952	-6.426	-0.16516231	CELP
218026_at	8.25E-01	5.94E-01	0.5390846	-6.4261	0.08869408	COA3
222196_at	8.25E-01	5.94E-01	-0.5388356	-6.4262	-0.29942449	LOC389906
204837_at	8.25E-01	5.94E-01	-0.5387803	-6.4262	-0.0755561	MTMR9
207881_at	8.25E-01	5.94E-01	-0.53871	-6.4263	-0.24349941	
208193_at	8.25E-01	5.94E-01	-0.5385588	-6.4264	-0.2367368	IL9
221956_at	8.25E-01	5.94E-01	0.5385537	-6.4264	0.1067904	LRCH4
220382_s_at	8.25E-01	5.94E-01	0.538452	-6.4264	0.25701835	ARHGAP28
213779_at	8.25E-01	5.94E-01	-0.5384152	-6.4264	-0.13995759	EMID1
208380_at	8.26E-01	5.94E-01	0.5381646	-6.4266	0.12794711	LBX1
206132_at	8.26E-01	5.94E-01	-0.5381155	-6.4266	-0.07554309	MCC
202648_at	8.26E-01	5.94E-01	-0.5379701	-6.4267	-0.19493407	TCF3
207929_at	8.26E-01	5.94E-01	0.5379461	-6.4267	0.13945412	GRPR
208604_s_at	8.26E-01	5.94E-01	-0.5378792	-6.4267	-0.18859008	HOXA3
216187_x_at	8.26E-01	5.95E-01	0.5376183	-6.4269	0.14118275	
211671_s_at	8.26E-01	5.95E-01	0.5375732	-6.4269	0.0912865	NR3C1
210701_at	8.26E-01	5.95E-01	0.5375598	-6.4269	0.23186642	CFDP1
219350_s_at	8.26E-01	5.95E-01	-0.5371742	-6.4271	-0.06837864	DIABLO
213213_at	8.26E-01	5.95E-01	-0.5371176	-6.4271	-0.09855858	DIDO1
201805_at	8.26E-01	5.95E-01	-0.5370805	-6.4272	-0.10833535	PRKAG1
203916_at	8.26E-01	5.95E-01	0.5370402	-6.4272	0.07786547	NDST2
201139_s_at	8.26E-01	5.95E-01	0.5370324	-6.4272	0.07371858	SSB
221660_at	8.26E-01	5.95E-01	-0.5370074	-6.4272	-0.22345547	MYL10
205370_x_at	8.26E-01	5.95E-01	0.5368099	-6.4273	0.09962885	DBT
206361_at	8.26E-01	5.95E-01	0.5366243	-6.4274	0.21867392	PTGDR2
217381_s_at	8.26E-01	5.95E-01	0.5365952	-6.4274	0.19249442	TARP
203667_at	8.26E-01	5.95E-01	-0.5365048	-6.4275	-0.0952275	TBCA
221596_s_at	8.26E-01	5.95E-01	-0.5364954	-6.4275	-0.1018369	RBM48
207066_at	8.26E-01	5.95E-01	0.5364279	-6.4275	0.21070245	HRC
200966_x_at	8.26E-01	5.96E-01	0.5362602	-6.4276	0.10638893	ALDOA
215449_at	8.27E-01	5.96E-01	-0.5359486	-6.4278	-0.13779186	TSPO2
