CHR	arm	gene	dmr.no	dmr.start	dmr.end	dmr.size	dmr.core.start	dmr.core.end	dmr.core.size	X01_AVG	X11_AVG	deltaBeta	dmr.p	dmr.p.rank
18	q	SALL3	6466	76740079	76740326	248	76740088	76740284	197	0.333261881747641	0.118145135601557	-0.215116746146084	2.31107573924825e-82	294
18	q	KCNG2	6467	77534066	77537374	3309	77534271	77535720	1450	0.697407093180257	0.813263903676744	0.115856810496487	8.93069314463305e-20	2558
19	p	PPAP2C	6468	291161	291317	157	291239	291315	77	0.11011543636256	0.0872395486907795	-0.0228758876717803	1.75554680343874e-06	5961
19	p	ODF3L2	6469	475114	475179	66	475139	475154	16	0.559522152014023	0.67798943403758	0.118467282023557	3.6233963598098e-20	2505
19	p	MADCAM1	6470	496410	496437	28	496419	496428	10	0.376097734124191	0.171971144334457	-0.204126589789734	1.93562637863147e-23	2121
19	p	PRSS57	6471	683701	687703	4003	685252	687028	1777	0.732235952231058	0.793827842566852	0.0615918903357943	5.26827220466737e-08	5374
19	p	PRSSL1	6472	696754	696964	211	696832	696946	115	0.749447340079382	0.818482161600339	0.0690348215209573	2.45393072619674e-07	5632
19	p	AZU1	6473	827762	827924	163	827776	827843	68	0.479756607224642	0.551241681941999	0.0714850747173573	2.3126504417003e-10	4585
19	p	PRTN3	6474	847931	848071	141	847943	848026	84	0.40444275306049	0.321455450216215	-0.0829873028442758	3.44987162209123e-09	4957
19	p	HMHA1	6475	1065628	1065788	161	1065688	1065728	41	0.495123462281842	0.566725319219102	0.0716018569372603	1.34957475332069e-11	4196
19	p	SBNO2	6476	1131940	1132853	914	1132256	1132537	282	0.231777131764367	0.369695677768805	0.137918546004438	1.81193549182462e-21	2325
19	p	MUM1	6477	1355804	1356585	782	1355910	1356444	535	0.495674521431423	0.388945294721158	-0.106729226710266	3.02422443736387e-38	1117
19	p	RPS15	6478	1437996	1438116	121	1438017	1438084	68	0.293666891895728	0.420847281872965	0.127180389977238	4.09600821085928e-41	997
19	p	APC2	6479	1466930	1468057	1128	1467008	1467979	972	0.351296577053016	0.136408111967495	-0.214888465085521	1.29100104747678e-63	504
19	p	TCF3	6480	1649580	1650880	1301	1650224	1650452	229	0.803846208667506	0.845925424415717	0.0420792157482119	1.03775473124325e-14	3474
19	p	ONECUT3	6481	1725532	1725778	247	1725535	1725758	224	0.219328769426599	0.137547777318097	-0.0817809921085021	1.46362894295284e-08	5182
19	p	ABHD17A	6482	1872684	1872848	165	1872702	1872806	105	0.74305461960115	0.63853323091378	-0.10452138868737	2.08569626131916e-19	2610
19	p	MKNK2	6483	2041827	2042063	237	2041905	2041985	81	0.273352245397004	0.359860288163856	0.0865080427668523	8.17116060568908e-20	2555
19	p	C19orf35	6484	2278695	2278851	157	2278708	2278847	140	0.786017061648918	0.869432512320677	0.0834154506717595	4.61830620095734e-07	5747
19	p	C19orf35	6485	2280636	2283535	2900	2280748	2282729	1982	0.297972604001059	0.239280990167489	-0.0586916138335694	3.64257498709312e-16	3144
19	p	TMPRSS9	6486	2389724	2390356	633	2389729	2390040	312	0.632988023383675	0.69889325279517	0.0659052294114951	2.72701795775253e-07	5650
19	p	GNA15	6487	3122148	3122460	313	3122304	3122422	119	0.818094711877097	0.859358717548157	0.0412640056710605	3.15926213698412e-07	5676
19	p	GNA15	6488	3136394	3137026	633	3136430	3136710	281	0.455642988597441	0.560919642382936	0.105276653785496	8.01835714187191e-34	1312
19	p	NFIC	6489	3398700	3398856	157	3398706	3398810	105	0.48421009362856	0.368470422396538	-0.115739671232022	1.66946201223307e-21	2321
19	p	C19orf77	6490	3481933	3481987	55	3481957	3481985	29	0.544744792096779	0.485996178367867	-0.0587486137289122	2.20438725746537e-06	5997
19	p	TBXA2R	6491	3607103	3607166	64	3607130	3607139	10	0.231581770425022	0.181131777901711	-0.0504499925233113	4.08938799548195e-10	4676
19	p	ITGB1BP3	6492	3933000	3933228	229	3933046	3933195	150	0.154334413597008	0.102501162903282	-0.0518332506937255	3.65445807946607e-07	5699
19	p	STAP2	6493	4328667	4328896	230	4328745	4328818	74	0.413415527573087	0.20812029362092	-0.205295233952167	1.65543834336757e-16	3067
19	p	SEMA6B	6494	4566562	4566726	165	4566575	4566677	103	0.793247731162505	0.88271625111805	0.0894685199555449	1.60944429905334e-07	5555
19	p	C19orf30	6495	4768830	4769462	633	4769001	4769240	240	0.39650360310515	0.364780764941684	-0.0317228381634667	1.04378344526023e-07	5481
19	p	PLIN3	6496	4867966	4868176	211	4867968	4868079	112	0.0687261021558252	0.0801924646452487	0.0114663624894235	1.474272510236e-06	5938
19	p	ACER1	6497	6333386	6333794	409	6333547	6333701	155	0.605337992371491	0.721353526803076	0.116015534431585	7.00671497623262e-23	2177
19	p	DENND1C	6498	6481224	6481856	633	6481540	6481826	287	0.398404142026713	0.36208751950543	-0.0363166225212832	0.000136357428568018	6622
19	p	C3	6499	6712216	6712498	283	6712321	6712479	159	0.780931509944538	0.820119781009107	0.039188271064569	2.03045472399493e-05	6369
19	p	VAV1	6500	6772610	6773390	781	6772688	6773074	387	0.413796703208	0.501424975349402	0.087628272141402	1.44379892013673e-13	3704
19	p	ZNF358	6501	7580157	7580277	121	7580209	7580275	67	0.783148565820351	0.633712834537486	-0.149435731282865	9.89784565532454e-87	264
19	p	CLEC4GP1	6502	7852185	7852233	49	7852204	7852214	11	0.460470895423525	0.363131050474968	-0.097339844948557	2.92482835071253e-15	3348
19	p	LRRC8E	6503	7952994	7953482	489	7953054	7953440	387	0.238032929634674	0.255090915762042	0.0170579861273676	2.95101521580349e-12	4015
19	p	ADAMTS10	6504	8676120	8679428	3309	8676388	8677774	1387	0.539019005635048	0.490062931913767	-0.0489560737212816	0.000131612122327068	6619
19	p	ZNF559-ZNF177	6505	9469784	9473757	3974	9471438	9473715	2278	0.555273767468259	0.383102215407998	-0.172171552060262	3.37401788351234e-40	1039
19	p	ZNF560	6506	9609376	9609424	49	9609395	9609422	28	0.459271947272159	0.217265287523383	-0.242006659748776	5.50242506072021e-66	472
19	p	ICAM5	6507	10403784	10404014	231	10403862	10403936	75	0.537189338210029	0.391971893598587	-0.145217444611443	3.83894247777837e-20	2508
19	p	ICAM3	6508	10449298	10450586	1289	10449942	10450472	531	0.492235238591713	0.494438183915044	0.00220294532333104	4.63952507061863e-07	5748
19	p	AP1M2	6509	10691817	10691973	157	10691854	10691954	101	0.160258509289061	0.0950051046012974	-0.0652534046877641	7.44699771545686e-06	6205
19	p	C19orf38	6510	10958956	10959358	403	10958968	10959157	190	0.391562852325437	0.323161574656712	-0.0684012776687259	8.89033153318261e-11	4453
19	p	KANK2	6511	11289208	11289517	310	11289211	11289376	166	0.8264279758904	0.862894558578427	0.036466582688027	6.51035528136959e-09	5043
19	p	C19orf39	6512	11484755	11484929	175	11484815	11484869	55	0.289571215765148	0.39078821146384	0.101216995698692	8.68191311481662e-34	1317
19	p	ELAVL3	6513	11564263	11564718	456	11564442	11564539	98	0.702764072993294	0.774928844061009	0.072164771067715	1.28615879853195e-07	5513
19	p	CNN1	6514	11649550	11649782	233	11649571	11649701	131	0.351189800677096	0.254961974183922	-0.0962278264931745	1.45153381296934e-22	2205
19	p	ACP5	6515	11689795	11689940	146	11689855	11689880	26	0.321013217054392	0.413822072287295	0.0928088552329034	3.96984038992709e-21	2365
19	p	ZNF833	6516	11785047	11785266	220	11785062	11785248	187	0.571529468496698	0.332312126645799	-0.239217341850899	1.67547220566213e-72	395
19	p	ZNF625-ZNF20	6517	12228400	12228633	234	12228445	12228618	174	0.819052983637408	0.793932949250484	-0.0251200343869239	7.14876970390755e-08	5425
19	p	MAN2B1	6518	12759015	12759234	220	12759034	12759156	123	0.478890611617818	0.36640447808087	-0.112486133536948	3.74030974525319e-18	2785
19	p	HOOK2	6519	12886920	12887046	127	12886980	12886986	7	0.632374656174557	0.801599697475122	0.169225041300565	1.3759655884402e-27	1736
19	p	MAST1	6520	12951855	12952137	283	12951996	12952129	134	0.232483979060055	0.0682686527456677	-0.164215326314387	2.94340513112605e-17	2936
19	p	MAST1	6521	12978664	12978946	283	12978706	12978805	100	0.255800697278316	0.0917838285930863	-0.16401686868523	4.40071610925376e-14	3598
19	p	NFIX	6522	13126745	13128517	1773	13127389	13127873	485	0.680110631136294	0.580171569562251	-0.0999390615740434	1.40861034181143e-11	4202
19	p	CACNA1A	6523	13617489	13617609	121	13617518	13617584	67	0.237071783450025	0.133202930097716	-0.103868853352308	1.1738311786745e-09	4830
19	p	CCDC130	6524	13734048	13735904	1857	13734932	13735020	89	0.309458385285456	0.381660599076356	0.0722022137909005	1.69839558993432e-11	4228
19	p	ZSWIM4	6525	13915673	13916018	346	13915689	13915877	189	0.783925844935097	0.691221837516371	-0.0927040074187258	1.19906470393253e-29	1582
19	p	LOC284454	6526	13945116	13948424	3309	13946770	13947914	1145	0.493881267750103	0.450446439463876	-0.0434348282862269	2.75047150794414e-07	5653
19	p	MIR23A	6527	13949514	13952822	3309	13951168	13951845	678	0.357769811629656	0.475381498581927	0.117611686952271	5.32653865833449e-16	3188
19	p	C19orf57	6528	14016669	14016809	141	14016717	14016804	88	0.156522541832718	0.0772825687682248	-0.0792399730644929	4.58919217726098e-05	6487
19	p	PODNL1	6529	14048702	14049610	909	14049018	14049578	561	0.286425785996718	0.321286412635553	0.034860626638835	1.286208830499e-08	5166
19	p	TECR	6530	14671055	14671828	774	14671371	14671512	142	0.664422307441672	0.511685530664256	-0.152736776777415	1.73626280168898e-70	424
19	p	EMR3	6531	14785392	14785805	414	14785593	14785776	184	0.38474242354661	0.527006408885793	0.142263985339182	5.27207716299681e-41	1000
19	p	CCDC105	6532	15121497	15122365	869	15121509	15122224	716	0.405445319630245	0.215853226789315	-0.189592092840929	1.0428874602959e-139	91
19	p	BRD4	6533	15374967	15375740	774	15375283	15375450	168	0.645417784830157	0.614920919069036	-0.0304968657611209	0.0124092432773403	6888
19	p	PGLYRP2	6534	15580169	15580523	355	15580310	15580445	136	0.335380587366934	0.157939044208739	-0.177441543158195	3.92989653374951e-29	1616
19	p	PGLYRP2	6535	15589753	15590385	633	15590069	15590368	300	0.672400426182253	0.708698873527144	0.0362984473448905	0.000991514914684751	6799
19	p	OR10H2	6536	15833767	15833931	165	15833777	15833929	153	0.520826812093034	0.377023845291625	-0.143802966801409	3.97481219198313e-18	2793
19	p	OR10H2	6537	15838736	15838964	229	15838756	15838895	140	0.556765619885343	0.661143144591984	0.104377524706642	4.35541422227545e-21	2370
19	p	HSH2D	6538	16254273	16254717	445	16254474	16254516	43	0.153873803121825	0.214248183275422	0.0603743801535976	1.47766715790711e-27	1739
19	p	KLF2	6539	16394492	16394656	165	16394499	16394638	140	0.275234517819137	0.0921457817549944	-0.183088736064143	6.77669621761551e-27	1791
19	p	F2RL3	6540	16999554	16999674	121	16999576	16999668	93	0.177175842442896	0.0894606476042718	-0.0877151948386241	3.324645026337e-12	4030
19	p	NR2F6	6541	17357527	17357701	175	17357587	17357641	55	0.22524964498111	0.185564911757516	-0.0396847332235941	1.7554945448317e-07	5567
19	p	UNC13A	6542	17799324	17799444	121	17799325	17799384	60	0.263194342327755	0.140584330128691	-0.122610012199064	9.36892621653056e-15	3461
19	p	FCHO1	6543	17860730	17863584	2855	17862104	17862385	282	0.351161396159479	0.451675531406511	0.100514135247032	6.4829802322082e-14	3626
19	p	FCHO1	6544	17877430	17877655	226	17877508	17877577	70	0.291753317047281	0.232581797850627	-0.0591715191966543	1.54461793852083e-07	5546
19	p	JAK3	6545	17958711	17958975	265	17958736	17958961	226	0.358045934931769	0.205221137746678	-0.152824797185091	5.72618350566549e-42	969
19	p	RPL18AP3	6546	17972667	17974138	1472	17972675	17974121	1447	0.667318197034492	0.780899250077918	0.113581053043426	2.32032092913952e-27	1753
19	p	SLC5A5	6547	17982699	17982717	19	17982700	17982716	17	0.12876315871577	0.0920491154524313	-0.0367140432633388	5.22119817029713e-08	5372
19	p	ARRDC2	6548	18118757	18118913	157	18118800	18118880	81	0.161468125781009	0.0611272358165734	-0.100340889964436	4.93658592120735e-07	5759
19	p	SSBP4	6549	18539615	18539897	283	18539756	18539843	88	0.261437431045343	0.127213511774913	-0.13422391927043	2.57518728203466e-10	4596
19	p	ISYNA1	6550	18549122	18549145	24	18549131	18549136	6	0.183607247665391	0.129012062777719	-0.0545951848876721	8.10830091362315e-05	6564
19	p	COMP	6551	18902039	18902149	111	18902081	18902117	37	0.431633267231445	0.192339647660329	-0.239293619571115	4.31204270121186e-30	1553
19	p	HAPLN4	6552	19371822	19372052	231	19371900	19371974	75	0.44106375797313	0.327018986307854	-0.114044771665275	1.68235427848871e-20	2447
19	p	NDUFA13	6553	19626572	19626626	55	19626576	19626605	30	0.456861415608891	0.579407196841304	0.122545781232412	1.88078726368284e-30	1526
19	p	CILP2	6554	19651925	19652207	283	19651962	19652066	105	0.174283430124941	0.068446385190421	-0.10583704493452	5.10169817100213e-10	4708
19	p	ZNF506	6555	19932462	19932647	186	19932543	19932637	95	0.272128081894629	0.223266836411533	-0.0488612454830957	4.52898984929975e-10	4695
19	p	ZNF486	6556	20348042	20350187	2146	20348926	20349303	378	0.282896130679632	0.15904233303857	-0.123853797641062	1.44098568346737e-14	3501
19	p	ZNF626	6557	20958207	20960376	2170	20959091	20959492	402	0.339357788915997	0.266621628995588	-0.0727361599204089	3.28076638205502e-20	2502
19	p	ZNF85	6558	21105991	21106078	88	21106002	21106053	52	0.226370063715366	0.134535386879216	-0.0918346768361497	1.55573815559986e-23	2111
19	p	ZNF708	6559	21512046	21512247	202	21512127	21512202	76	0.162184768911273	0.102337372975063	-0.0598473959362104	9.89716530094806e-09	5110
19	p	ZNF738	6560	21541440	21542233	794	21541537	21541917	381	0.303019141727569	0.192353668457212	-0.110665473270357	7.58475934753416e-22	2282
19	p	ZNF43	6561	22018778	22019072	295	22018791	22019059	269	0.191990120017257	0.13420260217658	-0.0577875178406765	2.8733795499392e-10	4607
19	p	ZNF257	6562	22235071	22235867	797	22235144	22235551	408	0.309264892968541	0.205524397932004	-0.103740495036538	1.67475477594893e-28	1656
19	p	ZNF98	6563	22604663	22605295	633	22604979	22605234	256	0.324600525892193	0.173332041027736	-0.151268484864457	3.02376871496596e-37	1163
19	p	ZNF91	6564	23654118	23654430	313	23654159	23654274	116	0.328474606945668	0.187990652734959	-0.140483954210709	9.25177744073274e-21	2410
19	p	ZNF681	6565	23942013	23942133	121	23942040	23942126	87	0.707704217602335	0.791766316703562	0.0840620991012272	2.63152676456359e-06	6030
19	p	ZNF254	6566	24269894	24270088	195	24269968	24270073	106	0.244766112685855	0.174877865114882	-0.0698882475709725	1.19933752404755e-06	5906
19	q	ZNF536	6567	30715493	30715727	235	30715575	30715645	71	0.438509500237816	0.252738396493112	-0.185771103744704	2.31418167687165e-22	2230
19	q	ZNF536	6568	30866144	30866250	107	30866192	30866202	11	0.386509155294348	0.0933146781947338	-0.293194477099614	7.81908376308411e-57	614
19	q	ZNF536	6569	30938196	30940328	2133	30938273	30940221	1949	0.529970557807802	0.692776192945159	0.162805635137357	4.06285036260595e-36	1204
19	q	ZNF536	6570	31210300	31210612	313	31210456	31210560	105	0.11234325366298	0.058452547698484	-0.0538907059644957	6.06148222143875e-06	6166
19	q	TSHZ3	6571	31840710	31840770	61	31840737	31840743	7	0.218600530399432	0.0854237126238317	-0.1331768177756	8.80198627100229e-18	2852
19	q	THEG5	6572	32251652	32253593	1942	32252536	32252709	174	0.545817952393894	0.650439001645152	0.104621049251258	6.80713727243669e-13	3864
19	q	ZNF507	6573	32836237	32836357	121	32836297	32836354	58	0.198074474645182	0.245198397392572	0.0471239227473904	8.29011657214577e-09	5074
19	q	CEBPA	6574	33764128	33764440	313	33764284	33764439	156	0.600744022999832	0.448095854493564	-0.152648168506268	2.94741925500009e-28	1672
19	q	CHST8	6575	34112279	34112333	55	34112288	34112316	29	0.393603178268662	0.257128843955328	-0.136474334313334	4.29061249245177e-22	2255
19	q	CHST8	6576	34115649	34118616	2968	34116309	34117242	934	0.600834123880182	0.706089900834784	0.105255776954602	6.66999807837935e-10	4750
19	q	CHST8	6577	34174551	34175422	872	34174665	34175419	755	0.397905242935782	0.400322528912731	0.00241728597694968	2.35589675596817e-45	868
19	q	CHST8	6578	34263897	34264290	394	34263905	34264111	207	0.559640176898939	0.713368021164973	0.153727844266034	8.52551059031495e-31	1502
19	q	FXYD3	6579	35606531	35606933	403	35606534	35606877	344	0.427251700326118	0.550967489055071	0.123715788728953	1.94714394637658e-33	1346
19	q	FXYD1	6580	35628417	35631729	3313	35629022	35630474	1453	0.598234100456009	0.538835934260821	-0.0593981661951885	1.31223999101228e-16	3049
19	q	HAMP	6581	35773074	35774362	1289	35773231	35773718	488	0.398478221775156	0.439655396777512	0.041177175002356	2.59584890317665e-05	6406
19	q	MAG	6582	35781918	35784666	2749	35782015	35783292	1278	0.512415479626513	0.611599234925816	0.0991837552993033	1.00697020470157e-26	1805
19	q	FFAR1	6583	35842397	35842496	100	35842431	35842448	18	0.693004959970599	0.778697527867255	0.0856925678966566	1.39172630436867e-10	4528
19	q	FFAR2	6584	35940171	35944173	4003	35940174	35942172	1999	0.494359895804823	0.576569074473544	0.0822091786687207	5.73258178980259e-11	4388
19	q	KRTDAP	6585	35980908	35981556	649	35981224	35981549	326	0.584366419266547	0.705181596202836	0.12081517693629	4.21528543378957e-34	1297
19	q	DMKN	6586	35992475	35993300	826	35992791	35992984	194	0.610963962714742	0.702639860785216	0.091675898070474	3.76683527451944e-10	4659
19	q	UPK1A	6587	36157509	36158141	633	36157533	36157825	293	0.69049015213824	0.741050503413098	0.0505603512748586	1.47651364303336e-05	6313
19	q	ZBTB32	6588	36202458	36205206	2749	36203089	36203832	744	0.643878963394527	0.76205604817911	0.118177084784584	1.58907530517038e-15	3288
19	q	HSPB6	6589	36246325	36246478	154	36246395	36246408	14	0.628543887566838	0.415016818232043	-0.213527069334796	4.94478252784696e-44	905
19	q	ZNF529	6590	37096312	37096338	27	37096321	37096329	9	0.416378453790226	0.0965066681921247	-0.319871785598101	1.98216104178895e-35	1238
19	q	HKR1	6591	37825280	37825347	68	37825307	37825320	14	0.519040482640614	0.317791428537122	-0.201249054103492	8.86233000382054e-27	1801
19	q	ZNF570	6592	37959846	37959864	19	37959853	37959864	12	0.114952556987864	0.0723341829495105	-0.0426183740383533	0.000732364244648743	6780
19	q	ZNF781	6593	38183244	38183271	28	38183253	38183262	10	0.385561002327103	0.0688059466847731	-0.31675505564233	1.15410951691445e-43	910
19	q	PPP1R14A	6594	38747347	38747405	59	38747355	38747378	24	0.336757765767426	0.129501839549609	-0.207255926217817	3.1125773151606e-19	2635
19	q	RYR1	6595	38924305	38924391	87	38924319	38924349	31	0.182696608377049	0.0603851422037838	-0.122311466173266	1.6426979771124e-16	3066
19	q	LGALS4	6596	39303497	39303899	403	39303506	39303775	270	0.686089147919666	0.655167531134411	-0.0309216167852551	0.000357121030529113	6719
19	q	RINL	6597	39367334	39371354	4021	39368345	39369353	1009	0.574791818000137	0.554513652691221	-0.0202781653089157	2.70810493972246e-05	6419
19	q	IFNL3	6598	39737722	39737886	165	39737768	39737861	94	0.451788308173473	0.339239549589246	-0.112548758584228	7.42965655848688e-14	3642
19	q	DLL3	6599	39993172	39993468	297	39993313	39993390	78	0.644378610516108	0.524517616141927	-0.119860994374181	2.02428237363025e-18	2747
19	q	DLL3	6600	39998192	39998348	157	39998199	39998290	92	0.302640346024979	0.215301966515763	-0.0873383795092165	3.05064706175289e-07	5667
19	q	CLC	6601	40229161	40229371	211	40229215	40229366	152	0.662248339801669	0.755208005278121	0.0929596654764517	2.71666390934669e-09	4917
19	q	DYRK1B	6602	40324921	40325307	387	40324966	40325128	163	0.361874112901337	0.320783733017285	-0.0410903798840525	6.50337392242517e-07	5814
19	q	TTC9B	6603	40724373	40724391	19	40724375	40724388	14	0.196744474277724	0.0973991534639289	-0.0993453208137951	1.30319088106855e-09	4834
19	q	LTBP4	6604	41129871	41130027	157	41129881	41129962	82	0.708470112448669	0.611071083037318	-0.097399029411351	1.35865080383706e-07	5524
19	q	CYP2B6	6605	41509710	41510559	850	41510026	41510285	260	0.793026317805857	0.829654217285107	0.0366278994792507	1.33140169103319e-05	6299
19	q	CYP2S1	6606	41698879	41698933	55	41698906	41698931	26	0.13133404716187	0.0849429760789279	-0.0463910710829419	1.55336443877332e-10	4537
19	q	AXL	6607	41724951	41725403	453	41725053	41725332	280	0.199537966936251	0.154295754602327	-0.0452422123339246	4.06235744170478e-07	5719
19	q	LIPE	6608	42930845	42934847	4003	42931316	42932846	1531	0.800058951000684	0.818566159562056	0.0185072085613722	0.0150878043287142	6897
19	q	PSG8	6609	43270953	43271163	211	43271004	43271112	109	0.708371720036644	0.840634490216646	0.132262770180001	8.00639263303938e-21	2399
19	q	PSG6	6610	43423010	43423281	272	43423115	43423265	151	0.653836872738608	0.744799695191631	0.090962822453023	1.30575621855727e-17	2883
19	q	PSG2	6611	43587920	43588174	255	43588025	43588069	45	0.814451511320024	0.886480577907789	0.0720290665877644	3.94638924939982e-10	4672
19	q	PSG9	6612	43774715	43775087	373	43774820	43774982	163	0.624219615076514	0.737272680891214	0.113053065814699	6.58062434058067e-26	1894
19	q	TEX101	6613	43918230	43919087	858	43918371	43919039	669	0.750460522507676	0.849980544768592	0.0995200222609157	1.01837401532128e-30	1506
19	q	ZNF575	6614	44039691	44040049	359	44039727	44039870	144	0.541205488742095	0.392444099068038	-0.148761389674057	1.80744953788017e-23	2118
19	q	KCNN4	6615	44285869	44286079	211	44285940	44286076	137	0.622158722992851	0.776151003240174	0.153992280247323	1.76161841359741e-29	1592
19	q	LYPD5	6616	44324889	44324912	24	44324898	44324903	6	0.320586452511504	0.0746746909498934	-0.245911761561611	6.71059815024587e-39	1089
19	q	ZNF283	6617	44331134	44331344	211	44331239	44331327	89	0.292329328171563	0.177763928211337	-0.114565399960226	6.80841117791962e-16	3204
19	q	ZNF285A	6618	44905875	44906085	211	44905882	44905980	99	0.25220560307883	0.148543542103102	-0.103662060975728	3.00278238346811e-13	3772
19	q	ZNF229	6619	44952524	44952666	143	44952572	44952665	94	0.198024301477268	0.0906891704557252	-0.107335131021543	7.33068683193446e-14	3641
19	q	CEACAM20	6620	45033138	45033770	633	45033454	45033577	124	0.627146804114054	0.717384123111678	0.0902373189976234	4.29207466883448e-11	4354
19	q	APOE	6621	45408066	45410814	2749	45408121	45409955	1835	0.224770510835624	0.245008889385462	0.0202383785498382	5.11297186884382e-10	4709
19	q	APOC4	6622	45445377	45446009	633	45445437	45445693	257	0.673572264850408	0.691734210172143	0.0181619453217354	0.00402079277674751	6856
19	q	CKM	6623	45807719	45811224	3506	45809373	45809725	353	0.405226194725758	0.460988792667175	0.0557625979414174	3.23777678899772e-13	3777
19	q	RTN2	6624	45996443	45996725	283	45996460	45996644	185	0.177214533095733	0.226572786447531	0.0493582533517976	0.0025465910781467	6843
19	q	GPR4	6625	46094791	46094947	157	46094809	46094912	104	0.741390984376454	0.81534023309438	0.0739492487179259	3.64425093451878e-10	4650
19	q	GIPR	6626	46174377	46174533	157	46174395	46174477	83	0.304343173442319	0.219524138985204	-0.0848190344571147	1.32359471264433e-10	4515
19	q	GIPR	6627	46181196	46181352	157	46181221	46181330	110	0.142404731125122	0.104318858519873	-0.0380858726052494	0.000251334502638208	6689
19	q	DMPK	6628	46284790	46286078	1289	46284983	46286064	1082	0.390909818474313	0.446979990693786	0.0560701722194735	5.74748261163717e-17	2982
19	q	NOVA2	6629	46477168	46477443	276	46477273	46477338	66	0.209708908833279	0.0667584673139087	-0.14295044151937	9.69539658003378e-16	3236
19	q	CCDC61	6630	46521545	46523219	1675	46521569	46522575	1007	0.836163878133469	0.852650270575648	0.0164863924421785	5.96423612257407e-06	6164
19	q	PGLYRP1	6631	46526470	46526508	39	46526483	46526508	26	0.472097050796194	0.332024923038234	-0.14007212775796	4.99024298935993e-23	2163
19	q	HIF3A	6632	46801416	46801783	368	46801557	46801672	116	0.47708220057567	0.301817561012023	-0.175264639563647	4.18828140452852e-17	2959
19	q	PNMAL2	6633	46999343	46999463	121	46999366	46999444	79	0.532667508936421	0.621495434653736	0.0888279257173142	8.67031345175311e-18	2851
19	q	SLC1A5	6634	47287134	47288422	1289	47287778	47288263	486	0.168477280058057	0.236233344928924	0.0677560648708665	3.10354064661763e-50	746
19	q	GRLF1	6635	47507329	47507531	203	47507399	47507461	63	0.361071262668313	0.234092994874703	-0.126978267793611	9.76198351565698e-09	5109
19	q	CARD8	6636	48675071	48675248	178	48675153	48675166	14	0.870649548667331	0.765423293893786	-0.105226254773545	3.93604569190281e-17	2956
19	q	CCDC114	6637	48823389	48823446	58	48823408	48823427	20	0.143322552315929	0.18487022382076	0.0415476715048305	2.50802386592428e-19	2622
19	q	EMP3	6638	48828113	48830861	2749	48828393	48829487	1095	0.125164019724649	0.106351554013143	-0.0188124657115054	6.99736852407493e-13	3869
19	q	KCNJ14	6639	48964797	48965025	229	48964810	48965006	197	0.885102058802679	0.858781348377346	-0.0263207104253323	4.51462860212726e-07	5738
19	q	SULT2B1	6640	49055351	49055524	174	49055390	49055443	54	0.487883473188714	0.550433051640577	0.0625495784518635	1.3860776114663e-17	2889
19	q	FUT2	6641	49199167	49199301	135	49199172	49199234	63	0.351909222377976	0.469758573963601	0.117849351585625	3.43621017029638e-50	748
19	q	MAMSTR	6642	49223754	49223874	121	49223814	49223845	32	0.373825917324357	0.480678888451939	0.106852971127582	1.28739288111543e-20	2429
19	q	IZUMO1	6643	49244321	49245609	1289	49244571	49244965	395	0.471844415462864	0.372209288275404	-0.0996351271874601	2.80974764832017e-11	4298
19	q	FGF21	6644	49259475	49260929	1455	49260119	49260285	167	0.724078268042311	0.781863820270957	0.057785552228646	7.56931904921081e-07	5836
19	q	NTF4	6645	49568078	49569846	1769	49568106	49568962	857	0.185852485257789	0.1712035323981	-0.0146489528596887	3.73287565336922e-05	6459
19	q	PPFIA3	6646	49646079	49646257	179	49646093	49646246	154	0.147167987116093	0.0826025568093491	-0.0645654303067439	1.64126066961624e-06	5952
19	q	HRC	6647	49657174	49659922	2749	49658232	49659299	1068	0.564483296455222	0.60374191103358	0.0392586145783576	9.32899159591406e-13	3897
19	q	SLC17A7	6648	49935815	49935971	157	49935823	49935948	126	0.36501374286155	0.178191755974886	-0.186821986886664	4.0128065612161e-18	2796
19	q	RPL13AP5	6649	49992984	49995129	2146	49993125	49994485	1361	0.682504275734335	0.769777458757365	0.0872731830230299	1.83502440577717e-58	586
19	q	FCGRT	6650	50015504	50015551	48	50015523	50015532	10	0.373622462602246	0.308243822207867	-0.065378640394379	2.96302837772552e-06	6047
19	q	C19orf76	6651	50191458	50191816	359	50191497	50191683	187	0.758173670483191	0.646663724471071	-0.111509946012119	1.1540434959221e-60	541
19	q	CPT1C	6652	50194154	50194298	145	50194205	50194252	48	0.142810824335689	0.0627595976582596	-0.0800512266774295	1.40385725615185e-08	5176
19	q	NUP62	6653	50409441	50413443	4003	50411442	50413083	1642	0.852534081679175	0.86920054217382	0.0166664604946454	1.20143856718397e-05	6286
19	q	POLD1	6654	50919231	50923233	4003	50921232	50922484	1253	0.435202189801926	0.412203277135088	-0.0229989126668377	2.10206232619014e-15	3315
19	q	LRRC4B	6655	51051812	51051968	157	51051861	51051954	94	0.566097072112776	0.653572835355153	0.0874757632423769	6.94257058507048e-11	4414
19	q	CLEC11A	6656	51228758	51229116	359	51228821	51228937	117	0.246718583457331	0.152358676786617	-0.0943599066707136	2.72825474299124e-09	4918
19	q	KLK7	6657	51487255	51487465	211	51487280	51487360	81	0.299525644277538	0.215090300222787	-0.0844353440547512	1.07299715468971e-08	5123
